ID,sentiment
5794,1
5795,0
5796,1
5797,1
5798,2
5799,1
5800,1
5801,2
5802,1
5803,0
5804,2
5805,2
5806,2
5807,2
5808,2
5809,1
5810,1
5811,1
5812,0
5813,1
5814,1
5815,1
5816,1
5817,2
5818,2
5819,0
5820,1
5821,2
5822,2
5823,1
5824,0
5825,1
5826,2
5827,1
5828,0
5829,2
5830,0
5831,1
5832,0
5833,1
5834,2
5835,1
5836,0
5837,1
5838,1
5839,1
5840,1
5841,1
5842,1
5843,1
5844,1
5845,2
5846,2
5847,1
5848,2
5849,1
5850,1
5851,2
5852,1
5853,0
5854,2
5855,2
5856,0
5857,1
5858,0
5859,1
5860,1
5861,2
5862,1
5863,2
5864,0
5865,2
5866,0
5867,2
5868,1
5869,0
5870,2
5871,1
5872,1
5873,0
5874,2
5875,1
5876,1
5877,0
5878,1
5879,1
5880,0
5881,0
5882,1
5883,0
5884,1
5885,2
5886,2
5887,1
5888,0
5889,0
5890,1
5891,2
5892,1
5893,2
5894,2
5895,1
5896,1
5897,0
5898,1
5899,0
5900,1
5901,2
5902,2
5903,0
5904,2
5905,1
5906,2
5907,2
5908,1
5909,1
5910,1
5911,1
5912,1
5913,1
5914,0
5915,2
5916,0
5917,2
5918,1
5919,2
5920,2
5921,2
5922,1
5923,1
5924,1
5925,2
5926,1
5927,2
5928,1
5929,1
5930,1
5931,1
5932,1
5933,1
5934,1
5935,0
5936,1
5937,2
5938,1
5939,0
5940,1
5941,1
5942,0
5943,1
5944,1
5945,2
5946,1
5947,2
5948,2
5949,1
5950,0
5951,1
5952,2
5953,2
5954,1
5955,1
5956,2
5957,2
5958,0
5959,1
5960,1
5961,1
5962,2
5963,1
5964,1
5965,1
5966,1
5967,0
5968,1
5969,2
5970,1
5971,2
5972,1
5973,1
5974,1
5975,1
5976,2
5977,1
5978,0
5979,2
5980,1
5981,2
5982,2
5983,2
5984,1
5985,1
5986,2
5987,1
5988,1
5989,1
5990,1
5991,2
5992,1
5993,0
5994,1
5995,2
5996,1
5997,1
5998,1
5999,2
6000,1
6001,1
6002,1
6003,1
6004,1
6005,1
6006,1
6007,0
6008,1
6009,0
6010,1
6011,1
6012,0
6013,1
6014,1
6015,0
6016,2
6017,2
6018,0
6019,1
6020,1
6021,1
6022,1
6023,1
6024,1
6025,1
6026,2
6027,1
6028,2
6029,1
6030,1
6031,2
6032,2
6033,1
6034,0
6035,1
6036,1
6037,2
6038,2
6039,1
6040,2
6041,1
6042,2
6043,2
6044,1
6045,2
6046,1
6047,0
6048,2
6049,2
6050,2
6051,1
6052,2
6053,2
6054,2
6055,0
6056,2
6057,1
6058,1
6059,1
6060,0
6061,1
6062,2
6063,1
6064,2
6065,1
6066,2
6067,1
6068,1
6069,1
6070,1
6071,2
6072,1
6073,1
6074,1
6075,2
6076,2
6077,1
6078,1
6079,1
6080,1
6081,1
6082,2
6083,2
6084,1
6085,1
6086,2
6087,0
6088,1
6089,2
6090,2
6091,0
6092,0
6093,1
6094,1
6095,1
6096,0
6097,2
6098,1
6099,1
6100,1
6101,1
6102,2
6103,1
6104,1
6105,1
6106,1
6107,1
6108,0
6109,0
6110,1
6111,1
6112,1
6113,1
6114,1
6115,0
6116,1
6117,1
6118,2
6119,1
6120,2
6121,2
6122,0
6123,1
6124,1
6125,2
6126,2
6127,2
6128,1
6129,1
6130,2
6131,2
6132,2
6133,2
6134,0
6135,1
6136,2
6137,2
6138,1
6139,2
6140,1
6141,1
6142,0
6143,2
6144,1
6145,1
6146,0
6147,1
6148,1
6149,0
6150,1
6151,0
6152,1
6153,2
6154,1
6155,1
6156,2
6157,1
6158,1
6159,2
6160,0
6161,1
6162,2
6163,2
6164,1
6165,1
6166,1
6167,1
6168,2
6169,1
6170,1
6171,0
6172,1
6173,1
6174,1
6175,1
6176,1
6177,1
6178,1
6179,1
6180,1
6181,2
6182,1
6183,0
6184,0
6185,0
6186,2
6187,1
6188,1
6189,2
6190,1
6191,2
6192,1
6193,1
6194,0
6195,2
6196,2
6197,1
6198,1
6199,1
6200,1
6201,2
6202,0
6203,1
6204,1
6205,2
6206,1
6207,1
6208,0
6209,0
6210,2
6211,1
6212,1
6213,2
6214,1
6215,2
6216,1
6217,0
6218,1
6219,1
6220,1
6221,1
6222,1
6223,2
6224,1
6225,1
6226,0
6227,2
6228,1
6229,1
6230,1
6231,1
6232,0
6233,2
6234,1
6235,1
6236,0
6237,1
6238,2
6239,1
6240,1
6241,0
6242,0
6243,1
6244,0
6245,0
6246,2
6247,1
6248,0
6249,1
6250,1
6251,1
6252,0
6253,1
6254,0
6255,0
6256,1
6257,0
6258,1
6259,0
6260,2
6261,0
6262,1
6263,1
6264,1
6265,2
6266,0
6267,2
6268,1
6269,1
6270,1
6271,1
6272,1
6273,1
6274,1
6275,0
6276,1
6277,2
6278,0
6279,2
6280,0
6281,1
6282,1
6283,1
6284,2
6285,1
6286,2
6287,2
6288,0
6289,1
6290,1
6291,2
6292,1
6293,1
6294,2
6295,1
6296,0
6297,1
6298,1
6299,1
6300,1
6301,0
6302,2
6303,2
6304,1
6305,2
6306,2
6307,2
6308,1
6309,2
6310,1
6311,1
6312,2
6313,2
6314,1
6315,2
6316,2
6317,2
6318,0
6319,1
6320,1
6321,1
6322,2
6323,1
6324,1
6325,1
6326,2
6327,2
6328,2
6329,1
6330,2
6331,2
6332,1
6333,2
6334,1
6335,2
6336,1
6337,1
6338,1
6339,1
6340,2
6341,2
6342,0
6343,1
6344,2
6345,2
6346,1
6347,1
6348,1
6349,1
6350,1
6351,1
6352,0
6353,1
6354,1
6355,1
6356,0
6357,1
6358,0
6359,1
6360,2
6361,1
6362,1
6363,1
6364,0
6365,1
6366,1
6367,2
6368,0
6369,1
6370,1
6371,2
6372,0
6373,1
6374,0
6375,1
6376,1
6377,1
6378,2
6379,1
6380,2
6381,1
6382,2
6383,1
6384,1
6385,1
6386,1
6387,1
6388,1
6389,1
6390,1
6391,1
6392,2
6393,1
6394,1
6395,1
6396,2
6397,0
6398,0
6399,2
6400,1
6401,0
6402,1
6403,1
6404,0
6405,2
6406,1
6407,2
6408,2
6409,1
6410,1
6411,0
6412,2
6413,2
6414,1
6415,2
6416,2
6417,1
6418,1
6419,1
6420,0
6421,1
6422,1
6423,2
6424,2
6425,2
6426,1
6427,1
6428,1
6429,1
6430,1
6431,1
6432,1
6433,2
6434,0
6435,0
6436,2
6437,2
6438,0
6439,2
6440,0
6441,0
6442,1
6443,1
6444,2
6445,1
6446,2
6447,1
6448,1
6449,2
6450,1
6451,1
6452,2
6453,1
6454,2
6455,1
6456,1
6457,1
6458,1
6459,1
6460,1
6461,1
6462,1
6463,1
6464,2
6465,1
6466,2
6467,1
6468,2
6469,2
6470,1
6471,1
6472,2
6473,0
6474,0
6475,2
6476,1
6477,1
6478,2
6479,1
6480,2
6481,1
6482,2
6483,1
6484,1
6485,1
6486,1
6487,2
6488,1
6489,1
6490,0
6491,1
6492,2
6493,1
6494,0
6495,1
6496,0
6497,1
6498,2
6499,2
6500,1
6501,1
6502,1
6503,1
6504,1
6505,2
6506,1
6507,1
6508,1
6509,1
6510,2
6511,0
6512,1
6513,1
6514,1
6515,0
6516,2
6517,2
6518,2
6519,2
6520,1
6521,0
6522,1
6523,1
6524,1
6525,1
6526,2
6527,1
6528,2
6529,1
6530,0
6531,2
6532,0
6533,1
6534,1
6535,2
6536,1
6537,1
6538,2
6539,0
6540,1
6541,1
6542,1
6543,1
6544,2
6545,1
6546,1
6547,1
6548,1
6549,1
6550,1
6551,2
6552,2
6553,2
6554,2
6555,0
6556,2
6557,1
6558,1
6559,2
6560,1
6561,2
6562,1
6563,1
6564,1
6565,1
6566,2
6567,1
6568,1
6569,1
6570,1
6571,1
6572,1
6573,1
6574,1
6575,1
6576,2
6577,1
6578,0
6579,1
6580,1
6581,1
6582,1
6583,1
6584,2
6585,1
6586,2
6587,1
6588,2
6589,1
6590,2
6591,1
6592,0
6593,1
6594,2
6595,1
6596,1
6597,0
6598,2
6599,0
6600,1
6601,1
6602,2
6603,1
6604,2
6605,0
6606,1
6607,1
6608,0
6609,1
6610,1
6611,1
6612,0
6613,1
6614,1
6615,1
6616,1
6617,1
6618,1
6619,1
6620,1
6621,1
6622,1
6623,1
6624,2
6625,1
6626,1
6627,1
6628,1
6629,1
6630,2
6631,1
6632,2
6633,0
6634,0
6635,1
6636,1
6637,0
6638,1
6639,2
6640,1
6641,2
6642,0
6643,0
6644,2
6645,1
6646,1
6647,1
6648,2
6649,0
6650,2
6651,1
6652,1
6653,1
6654,1
6655,1
6656,1
6657,0
6658,2
6659,2
6660,1
6661,1
6662,1
6663,0
6664,1
6665,1
6666,2
6667,0
6668,1
6669,1
6670,1
6671,0
6672,1
6673,0
6674,1
6675,0
6676,2
6677,2
6678,1
6679,2
6680,2
6681,2
6682,0
6683,1
6684,1
6685,1
6686,1
6687,1
6688,2
6689,1
6690,1
6691,1
6692,1
6693,1
6694,2
6695,0
6696,1
6697,1
6698,1
6699,1
6700,1
6701,1
6702,0
6703,1
6704,1
6705,2
6706,1
6707,1
6708,1
6709,1
6710,1
6711,2
6712,2
6713,1
6714,2
6715,1
6716,1
6717,2
6718,2
6719,2
6720,1
6721,1
6722,1
6723,1
6724,1
6725,1
6726,2
6727,1
6728,2
6729,1
6730,1
6731,2
6732,1
6733,2
6734,1
6735,1
6736,1
6737,1
6738,1
6739,1
6740,1
6741,1
6742,1
6743,1
6744,1
6745,1
6746,1
6747,2
6748,0
6749,2
6750,2
6751,1
6752,2
6753,2
6754,1
6755,1
6756,1
6757,1
6758,2
6759,0
6760,0
6761,1
6762,1
6763,0
6764,1
6765,1
6766,2
6767,0
6768,1
6769,1
6770,1
6771,2
6772,1
6773,1
6774,1
6775,1
6776,0
6777,1
6778,2
6779,1
6780,2
6781,1
6782,1
6783,0
6784,1
6785,2
6786,1
6787,1
6788,2
6789,1
6790,2
6791,1
6792,1
6793,2
6794,1
6795,0
6796,1
6797,1
6798,1
6799,1
6800,2
6801,1
6802,2
6803,0
6804,2
6805,0
6806,0
6807,0
6808,1
6809,0
6810,1
6811,1
6812,2
6813,2
6814,2
6815,2
6816,1
6817,1
6818,1
6819,2
6820,1
6821,2
6822,1
6823,1
6824,1
6825,1
6826,0
6827,1
6828,1
6829,1
6830,0
6831,1
6832,1
6833,2
6834,0
6835,0
6836,0
6837,1
6838,1
6839,1
6840,2
6841,1
6842,1
6843,1
6844,1
6845,1
6846,1
6847,1
6848,2
6849,1
6850,1
6851,1
6852,1
6853,1
6854,1
6855,2
6856,1
6857,2
6858,1
6859,1
6860,0
6861,2
6862,2
6863,0
6864,1
6865,1
6866,2
6867,1
6868,0
6869,1
6870,2
6871,2
6872,2
6873,1
6874,1
6875,1
6876,2
6877,2
6878,1
6879,1
6880,0
6881,0
6882,0
6883,1
6884,1
6885,1
6886,1
6887,2
6888,1
6889,1
6890,1
6891,1
6892,1
6893,1
6894,0
6895,1
6896,2
6897,0
6898,1
6899,1
6900,2
6901,2
6902,1
6903,0
6904,1
6905,1
6906,2
6907,2
6908,2
6909,1
6910,1
6911,2
6912,1
6913,1
6914,1
6915,2
6916,1
6917,2
6918,1
6919,2
6920,1
6921,1
6922,1
6923,2
6924,1
6925,0
6926,2
6927,2
6928,2
6929,1
6930,0
6931,2
6932,1
6933,2
6934,2
6935,1
6936,0
6937,1
6938,1
6939,1
6940,1
6941,1
6942,2
6943,2
6944,0
6945,1
6946,1
6947,1
6948,1
6949,1
6950,1
6951,2
6952,2
6953,1
6954,2
6955,1
6956,1
6957,0
6958,1
6959,2
6960,1
6961,1
6962,1
6963,2
6964,1
6965,1
6966,1
6967,0
6968,1
6969,1
6970,1
6971,1
6972,2
6973,0
6974,2
6975,0
6976,2
6977,0
6978,2
6979,0
6980,1
6981,1
6982,2
6983,1
6984,2
6985,0
6986,1
6987,1
6988,2
6989,1
6990,0
6991,1
6992,1
6993,2
6994,0
6995,1
6996,1
6997,0
6998,1
6999,1
7000,1
7001,2
7002,2
7003,1
7004,1
7005,2
7006,0
7007,1
7008,1
7009,1
7010,1
7011,0
7012,1
7013,1
7014,1
7015,2
7016,2
7017,1
7018,1
7019,1
7020,2
7021,2
7022,2
7023,0
7024,1
7025,1
7026,0
7027,1
7028,2
7029,1
7030,0
7031,2
7032,1
7033,1
7034,1
7035,2
7036,1
7037,1
7038,2
7039,1
7040,1
7041,1
7042,1
7043,1
7044,1
7045,1
7046,1
7047,1
7048,2
7049,1
7050,1
7051,2
7052,0
7053,1
7054,1
7055,0
7056,1
7057,1
7058,0
7059,1
7060,1
7061,2
7062,1
7063,1
7064,1
7065,1
7066,1
7067,1
7068,2
7069,1
7070,1
7071,1
7072,0
7073,1
7074,0
7075,1
7076,1
7077,1
7078,1
7079,1
7080,2
7081,1
7082,2
7083,2
7084,1
7085,1
7086,0
7087,1
7088,0
7089,1
7090,2
7091,1
7092,1
7093,0
7094,2
7095,1
7096,0
7097,0
7098,2
7099,1
7100,0
7101,2
7102,1
7103,1
7104,1
7105,1
7106,0
7107,2
7108,1
7109,1
7110,2
7111,1
7112,2
7113,1
7114,1
7115,0
7116,1
7117,2
7118,2
7119,1
7120,0
7121,1
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,1
7129,1
7130,1
7131,1
7132,1
7133,0
7134,1
7135,1
7136,1
7137,1
7138,1
7139,1
7140,1
7141,2
7142,2
7143,1
7144,1
7145,1
7146,0
7147,0
7148,2
7149,2
7150,2
7151,1
7152,1
7153,1
7154,2
7155,1
7156,1
7157,2
7158,2
7159,1
7160,0
7161,0
7162,0
7163,2
7164,1
7165,1
7166,2
7167,0
7168,1
7169,0
7170,1
7171,1
7172,2
7173,1
7174,1
7175,1
7176,0
7177,1
7178,1
7179,1
7180,1
7181,0
7182,1
7183,2
7184,1
7185,1
7186,1
7187,1
7188,1
7189,2
7190,1
7191,1
7192,1
7193,1
7194,1
7195,2
7196,0
7197,0
7198,1
7199,2
7200,0
7201,0
7202,2
7203,1
7204,1
7205,0
7206,2
7207,2
7208,1
7209,2
7210,0
7211,1
7212,1
7213,1
7214,1
7215,2
7216,1
7217,2
7218,0
7219,1
7220,0
7221,0
7222,0
7223,1
7224,0
7225,1
7226,1
7227,1
7228,1
7229,1
7230,2
7231,1
7232,2
7233,1
7234,1
7235,2
7236,0
7237,1
7238,2
7239,2
7240,1
7241,1
7242,1
7243,2
7244,1
7245,2
7246,1
7247,0
7248,2
7249,0
7250,1
7251,1
7252,1
7253,1
7254,2
7255,2
7256,1
7257,2
7258,2
7259,0
7260,1
7261,2
7262,1
7263,1
7264,1
7265,1
7266,0
7267,1
7268,2
7269,1
7270,1
7271,1
7272,1
7273,1
7274,1
7275,1
7276,2
7277,1
7278,2
7279,0
7280,1
7281,1
7282,1
7283,0
7284,2
7285,2
7286,0
7287,0
7288,1
7289,2
7290,1
7291,1
7292,1
7293,1
7294,1
7295,1
7296,0
7297,1
7298,1
7299,1
7300,1
7301,1
7302,1
7303,1
7304,1
7305,1
7306,2
7307,0
7308,2
7309,0
7310,1
7311,0
7312,2
7313,0
7314,1
7315,0
7316,1
7317,0
7318,1
7319,2
7320,2
7321,1
7322,2
7323,1
7324,1
7325,1
7326,2
7327,1
7328,1
7329,1
7330,1
7331,1
7332,2
7333,0
7334,2
7335,0
7336,1
7337,1
7338,0
7339,1
7340,2
7341,2
7342,1
7343,1
7344,2
7345,2
7346,1
7347,1
7348,1
7349,1
7350,1
7351,2
7352,2
7353,0
7354,0
7355,1
7356,2
7357,1
7358,1
7359,2
7360,1
7361,1
7362,0
7363,1
7364,2
7365,1
7366,1
7367,1
7368,1
7369,2
7370,0
7371,1
7372,1
7373,0
7374,2
7375,1
7376,2
7377,2
7378,1
7379,1
7380,1
7381,1
7382,2
7383,0
7384,2
7385,1
7386,2
7387,1
7388,1
7389,1
7390,1
7391,1
7392,0
7393,1
7394,0
7395,2
7396,1
7397,1
7398,1
7399,1
7400,2
7401,0
7402,1
7403,2
7404,1
7405,1
7406,1
7407,1
7408,1
7409,2
7410,1
7411,1
7412,1
7413,1
7414,0
7415,0
7416,1
7417,2
7418,1
7419,1
7420,1
7421,2
7422,1
7423,1
7424,1
7425,1
7426,1
7427,2
7428,1
7429,1
7430,1
7431,0
7432,1
7433,1
7434,0
7435,0
7436,1
7437,1
7438,1
7439,1
7440,0
7441,1
7442,2
7443,2
7444,1
7445,1
7446,2
7447,2
7448,1
7449,1
7450,0
7451,2
7452,1
7453,1
7454,2
7455,1
7456,0
7457,2
7458,1
7459,2
7460,2
7461,1
7462,1
7463,0
7464,0
7465,1
7466,1
7467,0
7468,1
7469,1
7470,1
7471,1
7472,2
7473,1
7474,2
7475,0
7476,1
7477,1
7478,1
7479,2
7480,1
7481,1
7482,2
7483,2
7484,2
7485,1
7486,1
7487,1
7488,2
7489,1
7490,1
7491,0
7492,2
7493,1
7494,1
7495,1
7496,1
7497,0
7498,0
7499,1
7500,1
7501,1
7502,0
7503,1
7504,2
7505,1
7506,1
7507,1
7508,2
7509,1
7510,1
7511,0
7512,2
7513,1
7514,0
7515,2
7516,1
7517,2
7518,2
7519,1
7520,1
7521,1
7522,1
7523,1
7524,1
7525,1
7526,1
7527,2
7528,0
7529,1
7530,2
7531,1
7532,1
7533,1
7534,1
7535,1
7536,2
7537,0
7538,1
7539,2
7540,1
7541,0
7542,0
7543,1
7544,2
7545,1
7546,2
7547,1
7548,1
7549,0
7550,1
7551,1
7552,1
7553,1
7554,1
7555,0
7556,1
7557,1
7558,0
7559,0
7560,1
7561,0
7562,2
7563,0
7564,0
7565,1
7566,1
7567,1
7568,2
7569,2
7570,1
7571,1
7572,1
7573,1
7574,1
7575,2
7576,1
7577,2
7578,2
7579,0
7580,1
7581,0
7582,2
7583,1
7584,2
7585,1
7586,2
7587,2
7588,1
7589,2
7590,1
7591,2
7592,1
7593,1
7594,1
7595,1
7596,1
7597,2
7598,2
7599,0
7600,1
7601,0
7602,1
7603,1
7604,1
7605,1
7606,1
7607,2
7608,1
7609,1
7610,0
7611,1
7612,2
7613,0
7614,1
7615,0
7616,1
7617,1
7618,1
7619,1
7620,2
7621,2
7622,1
7623,0
7624,1
7625,0
7626,0
7627,0
7628,2
7629,2
7630,1
7631,1
7632,1
7633,1
7634,2
7635,2
7636,1
7637,1
7638,0
7639,1
7640,1
7641,1
7642,0
7643,0
7644,1
7645,1
7646,1
7647,1
7648,0
7649,0
7650,2
7651,1
7652,1
7653,1
7654,1
7655,1
7656,1
7657,1
7658,1
7659,1
7660,2
7661,1
7662,2
7663,1
7664,1
7665,1
7666,1
7667,0
7668,2
7669,1
7670,0
7671,1
7672,0
7673,1
7674,1
7675,1
7676,1
7677,0
7678,2
7679,1
7680,2
7681,2
7682,1
7683,1
7684,0
7685,1
7686,1
7687,0
7688,1
7689,0
7690,1
7691,0
7692,1
7693,1
7694,0
7695,1
7696,1
7697,1
7698,1
7699,0
7700,2
7701,1
7702,1
7703,1
7704,1
7705,2
7706,1
7707,1
7708,2
7709,2
7710,1
7711,2
7712,1
7713,1
7714,1
7715,0
7716,1
7717,0
7718,1
7719,2
7720,1
7721,1
7722,1
7723,1
7724,1
7725,2
7726,2
7727,1
7728,0
7729,2
7730,1
7731,1
7732,2
7733,1
7734,1
7735,1
7736,2
7737,2
7738,0
7739,1
7740,1
7741,1
7742,1
7743,2
7744,2
7745,1
7746,2
7747,1
7748,0
7749,0
7750,0
7751,1
7752,1
7753,1
7754,2
7755,2
7756,1
7757,1
7758,0
7759,1
7760,1
7761,1
7762,1
7763,1
7764,1
7765,2
7766,1
7767,2
7768,1
7769,1
7770,2
7771,1
7772,1
7773,1
7774,2
7775,2
7776,1
7777,0
7778,2
7779,0
7780,2
7781,1
7782,1
7783,0
7784,1
7785,1
7786,2
7787,0
7788,1
7789,1
7790,1
7791,1
7792,1
7793,1
7794,1
7795,2
7796,1
7797,1
7798,1
7799,1
7800,0
7801,1
7802,1
7803,1
7804,2
7805,1
7806,1
7807,1
7808,1
7809,1
7810,1
7811,1
7812,2
7813,1
7814,1
7815,1
7816,1
7817,1
7818,1
7819,2
7820,2
7821,1
7822,2
7823,0
7824,2
7825,1
7826,2
7827,1
7828,0
7829,1
7830,1
7831,1
7832,2
7833,1
7834,1
7835,2
7836,0
7837,1
7838,0
7839,1
7840,1
7841,1
7842,1
7843,1
7844,1
7845,1
7846,1
7847,1
7848,2
7849,2
7850,1
7851,0
7852,1
7853,2
7854,1
7855,1
7856,2
7857,2
7858,2
7859,1
7860,1
7861,2
7862,2
7863,1
7864,0
7865,2
7866,0
7867,2
7868,1
7869,1
7870,1
7871,1
7872,0
7873,2
7874,1
7875,1
7876,1
7877,1
7878,2
7879,0
7880,2
7881,2
7882,1
7883,0
7884,2
7885,1
7886,2
7887,1
7888,0
7889,1
7890,1
7891,1
7892,1
7893,1
7894,0
7895,1
7896,1
7897,2
7898,2
7899,0
7900,2
7901,2
7902,1
7903,1
7904,2
7905,0
7906,1
7907,1
7908,1
7909,1
7910,2
7911,0
7912,2
7913,0
7914,1
7915,1
7916,2
7917,2
7918,1
7919,0
7920,2
7921,1
7922,1
7923,2
7924,2
7925,2
7926,1
7927,1
7928,1
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,0
7939,1
7940,1
7941,1
7942,1
7943,1
7944,2
7945,2
7946,0
7947,0
7948,1
7949,2
7950,2
7951,1
7952,0
7953,2
7954,1
7955,2
7956,1
7957,1
7958,1
7959,1
7960,2
7961,1
7962,1
7963,1
7964,1
7965,1
7966,0
7967,0
7968,2
7969,0
7970,1
7971,1
7972,0
7973,1
7974,2
7975,1
7976,2
7977,1
7978,1
7979,1
7980,1
7981,1
7982,0
7983,1
7984,1
7985,1
7986,2
7987,1
7988,1
7989,1
7990,1
7991,1
7992,1
7993,1
7994,1
7995,1
7996,0
7997,1
7998,1
7999,2
8000,2
8001,1
8002,1
8003,1
8004,1
8005,2
8006,0
8007,1
8008,2
8009,0
8010,1
8011,0
8012,1
8013,1
8014,2
8015,1
8016,1
8017,1
8018,1
8019,1
8020,1
8021,0
8022,1
8023,1
8024,1
8025,1
8026,2
8027,2
8028,0
8029,2
8030,1
8031,1
8032,1
8033,1
8034,1
8035,1
8036,1
8037,2
8038,1
8039,1
8040,2
8041,2
8042,2
8043,1
8044,1
8045,1
8046,1
8047,2
8048,1
8049,1
8050,2
8051,1
8052,1
8053,2
8054,1
8055,2
8056,0
8057,2
8058,0
8059,1
8060,2
8061,0
8062,1
8063,2
8064,1
8065,1
8066,2
8067,1
8068,1
8069,1
8070,1
8071,1
8072,1
8073,0
8074,2
8075,1
8076,0
8077,1
8078,1
8079,1
8080,1
8081,1
8082,1
8083,1
8084,1
8085,1
8086,1
8087,2
8088,2
8089,1
8090,1
8091,2
8092,1
8093,1
8094,1
8095,2
8096,1
8097,1
8098,2
8099,0
8100,1
8101,1
8102,1
8103,2
8104,1
8105,0
8106,0
8107,2
8108,2
8109,2
8110,1
8111,0
8112,1
8113,1
8114,2
8115,1
8116,1
8117,1
8118,1
8119,2
8120,0
8121,1
8122,1
8123,1
8124,0
8125,2
8126,1
8127,1
8128,1
8129,2
8130,1
8131,0
8132,1
8133,1
8134,1
8135,1
8136,1
8137,2
8138,1
8139,0
8140,2
8141,1
8142,1
8143,1
8144,2
8145,0
8146,1
8147,2
8148,1
8149,0
8150,1
8151,2
8152,1
8153,0
8154,2
8155,1
8156,0
8157,1
8158,1
8159,0
8160,2
8161,1
8162,0
8163,1
8164,2
8165,2
8166,1
8167,1
8168,1
8169,0
8170,0
8171,1
8172,0
8173,0
8174,2
8175,1
8176,1
8177,1
8178,1
8179,1
8180,1
8181,1
8182,1
8183,1
8184,1
8185,0
8186,1
8187,1
8188,1
8189,2
8190,2
8191,2
8192,0
8193,1
8194,0
8195,1
8196,2
8197,1
8198,1
8199,1
8200,2
8201,1
8202,1
8203,1
8204,0
8205,2
8206,2
8207,1
8208,1
8209,1
8210,2
8211,2
8212,1
8213,1
8214,1
8215,1
8216,1
8217,1
8218,1
8219,0
8220,1
8221,1
8222,1
8223,0
8224,2
8225,0
8226,1
8227,1
8228,1
8229,1
8230,0
8231,0
8232,1
8233,0
8234,0
8235,1
8236,1
8237,1
8238,2
8239,1
8240,1
8241,1
8242,2
8243,1
8244,1
8245,1
8246,1
8247,1
8248,1
8249,0
8250,1
8251,2
8252,1
8253,2
8254,1
8255,2
8256,2
8257,1
8258,1
8259,2
8260,1
8261,1
8262,2
8263,2
8264,1
8265,1
8266,1
8267,1
8268,0
8269,1
8270,1
8271,1
8272,1
8273,1
8274,2
8275,1
8276,1
8277,1
8278,1
8279,1
8280,1
8281,1
8282,2
8283,1
8284,1
8285,1
8286,2
8287,1
8288,0
8289,1
8290,0
8291,0
8292,1
8293,1
8294,1
8295,1
8296,1
8297,1
8298,1
8299,2
8300,0
8301,0
8302,0
8303,1
8304,1
8305,2
8306,1
8307,0
8308,2
8309,0
8310,2
8311,2
8312,2
8313,1
8314,2
8315,1
8316,0
8317,1
8318,0
8319,1
8320,1
8321,1
8322,2
8323,1
8324,1
8325,2
8326,2
8327,2
8328,1
8329,2
8330,1
8331,2
8332,2
8333,1
8334,1
8335,1
8336,1
8337,1
8338,1
8339,1
8340,0
8341,1
8342,0
8343,1
8344,2
8345,1
8346,1
8347,1
8348,0
8349,1
8350,1
8351,2
8352,1
8353,1
8354,1
8355,1
8356,1
8357,1
8358,0
8359,1
8360,0
8361,1
8362,1
8363,1
8364,2
8365,1
8366,1
8367,0
8368,2
8369,2
8370,0
8371,1
8372,2
8373,1
8374,1
8375,1
8376,0
8377,1
8378,2
8379,1
8380,1
8381,0
8382,2
8383,1
8384,2
8385,0
8386,1
8387,1
8388,2
8389,1
8390,2
8391,1
8392,2
8393,1
8394,2
8395,2
8396,1
8397,1
8398,0
8399,1
8400,1
8401,2
8402,1
8403,1
8404,1
8405,2
8406,2
8407,2
8408,1
8409,2
8410,0
8411,1
8412,1
8413,0
8414,1
8415,1
8416,1
8417,2
8418,2
8419,0
8420,2
8421,2
8422,1
8423,1
8424,2
8425,1
8426,1
8427,1
8428,1
8429,1
8430,0
8431,0
8432,1
8433,1
8434,1
8435,2
8436,1
8437,0
8438,2
8439,1
8440,1
8441,1
8442,1
8443,0
8444,2
8445,0
8446,1
8447,0
8448,1
8449,0
8450,2
8451,1
8452,2
8453,1
8454,2
8455,1
8456,1
8457,2
8458,1
8459,1
8460,1
8461,0
8462,1
8463,2
8464,1
8465,1
8466,2
8467,1
8468,2
8469,1
8470,1
8471,2
8472,1
8473,2
8474,1
8475,1
8476,0
8477,1
8478,1
8479,2
8480,0
8481,1
8482,1
8483,1
8484,2
8485,2
8486,2
8487,2
8488,1
8489,1
8490,1
8491,2
8492,0
8493,0
8494,1
8495,1
8496,1
8497,0
8498,1
8499,1
8500,1
8501,2
8502,2
8503,0
8504,1
8505,2
8506,1
8507,2
8508,1
8509,1
8510,1
8511,1
8512,1
8513,1
8514,1
8515,1
8516,2
8517,1
8518,0
8519,1
8520,1
8521,1
8522,1
8523,1
8524,0
8525,0
8526,1
8527,1
8528,1
8529,2
8530,1
8531,1
8532,0
8533,0
8534,2
8535,1
8536,1
8537,1
8538,1
8539,1
8540,2
8541,2
8542,1
8543,1
8544,0
8545,2
8546,1
8547,1
8548,1
8549,1
8550,1
8551,1
8552,1
8553,2
8554,1
8555,1
8556,1
8557,2
8558,1
8559,2
8560,1
8561,2
8562,0
8563,1
8564,1
8565,1
8566,0
8567,1
8568,1
8569,1
8570,1
8571,1
8572,0
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,2
8580,0
8581,1
8582,1
8583,2
8584,1
8585,2
8586,0
8587,2
8588,2
8589,0
8590,1
8591,0
